구,동내,단지명,동,계약년월,계약일,거래금액(만원),등기일자
제주시,한림읍,한림오션캐슬아파트,102동,202401,10,30000,24.02.21
제주시,연동,코스모스태홍누리안5차,-,202401,10,37000,24.02.08
제주시,도두일동,블루파크시티,-,202401,10,11800,24.01.19
제주시,이도일동,다솜,-,202401,9,27700,24.01.31
제주시,화북일동,"화북주공2,3단지",화북2아파트208,202401,9,33500,24.01.19
제주시,조천읍,광명샤인빌,103,202401,9,22500,24.02.20
제주시,오라이동,벽강하이본타워(5차),102동,202401,9,28500,24.03.05
제주시,외도일동,외도부영1차,103,202401,9,16000,24.02.29
제주시,연동,울담뜨레빌3차,-,202401,9,38000,24.01.23
제주시,노형동,노형해모로루엔,101동,202401,9,56000,24.01.16
제주시,조천읍,광명샤인빌,-,202401,9,22500,-
제주시,화북이동,제주삼화사랑으로부영2차,210,202401,8,58000,24.01.19
제주시,노형동,인텔리젼트한빛,-,202401,8,40000,24.02.27
제주시,외도일동,부영(2차),부영아파트 208,202401,8,39900,24.02.13
제주시,연동,대림이편한세상1차,106,202401,8,75000,24.02.28
제주시,외도일동,백강수피아5차,-,202401,8,41500,24.02.29
제주시,외도일동,백강수피아5차,-,202401,8,41500,-
제주시,도련일동,아르미아아파트,101동,202401,8,32500,24.03.13
제주시,건입동,건입미화,나,202401,8,16500,24.02.01
제주시,외도일동,외도부영1차,107,202401,8,24000,24.05.27
제주시,노형동,노형벽강하이본타워7차,-,202401,7,50000,24.03.04
제주시,애월읍,제주하귀휴먼시아1단지,102,202401,6,41500,24.02.06
제주시,외도일동,부영(2차),부영아파트 201,202401,6,39900,24.02.15
제주시,일도이동,일도신천지,109,202401,6,30000,24.03.15
제주시,노형동,노형뜨란채,203,202401,6,60000,24.02.23
제주시,외도일동,외도타워,-,202401,6,30800,24.01.29
제주시,외도일동,해밀마루,-,202401,5,20000,24.01.05
제주시,일도이동,대유대림아파트,제주대유대림아파트 316,202401,5,46500,24.02.20
제주시,일도이동,대유대림아파트,-,202401,5,46500,-
제주시,노형동,부영1차,-,202401,5,64000,-
제주시,연동,제주연동한일베라체더퍼스트,101동,202401,5,59900,24.02.15
제주시,삼도일동,대명2차꿈의고향,-,202401,4,27500,24.04.30
제주시,도남동,도남성원5차,-,202401,4,18000,24.01.12
제주시,연동,갤럭시연동빌,-,202401,4,5600,24.01.29
제주시,연동,연동백강스위트엠I,연동 백강스위트엠Ⅰ,202401,4,39000,24.01.31
제주시,연동,남주,-,202401,4,18500,24.02.08
제주시,노형동,노형뜨란채,208,202401,3,53800,24.01.29
제주시,이도이동,목성2차,-,202401,3,30500,24.02.16
제주시,봉개동,노블하우스,-,202401,3,22850,24.02.08
제주시,연동,도령해든빌,-,202401,3,6800,24.01.31
제주시,조천읍,에스턴힐,-,202401,3,26000,24.01.12
제주시,용담삼동,용두암현대4,용두암현대4차아파트,202401,3,15500,24.01.09
제주시,일도이동,용인아파트,-,202401,2,13900,24.01.30
제주시,화북일동,화북조양2차,화북조양아파트2차,202401,2,16000,24.01.03
제주시,화북일동,화북주공4단지,412,202401,2,25000,24.02.28
제주시,도남동,영산홍,가,202401,2,19300,24.01.03
제주시,애월읍,하귀푸르미르,-,202401,1,39000,24.02.29
